,SSB_Include,CSB_Include,CS Length,BB Drop,Stack,SS E,ST Angle,BB OD,TT OD,HT OD,DT OD,CS OD,SS OD,ST OD,CS F,HT LX,ST UX,HT UX,HT Angle,HT Length,ST Length,BB Length,Dropout Offset,SSB OD,CSB OD,Material,SSB Offset,CSB Offset,SS Z,SS Thickness,CS Thickness,TT Thickness,BB Thickness,HT Thickness,ST Thickness,DT Thickness,DT Length,valid
242,0,0,0.425,0.065,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0498,0.0531,0.036,72.0,0.199,0.5981000000000001,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0069932143311738,0.0075348660320639,0.0085950756758049,0.0042034257715828,0.0038558713733864,0.0027302295296496,0.0012538231657076,0.6354238165283101,0.0
243,0,0,0.415,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0479,0.012,0.0382,72.5,0.185,0.593,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0017009430883048,0.0014312915049078,0.0005007319151271,0.0032755942070848,0.0081363033845759,0.0022459020307147,0.0069881015043661,0.6691344723415014,0.0
244,0,0,0.417,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0471,0.0532,0.0338,72.5,0.2,0.541,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0073632586350761,0.0007100282686583,0.0011338655923486,0.0017610732118551,0.0029213280595428,0.0036835824548807,0.0042669237813127,0.655762518816885,0.0
245,0,0,0.425,0.07,0.5656,0.045,72.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0492,0.032,0.0359,72.0,0.175,0.5732,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0009516739190096,0.0036984298382519,0.0011748078479584,0.0042560151506382,0.0080064349597481,0.0014502588040462,0.0017902932827427,0.6734729685747363,0.0
246,0,0,0.405,0.07,0.5656,0.07,73.5,0.0865,0.0375,0.05,0.0365,0.02335,0.0175,0.0318,0.015,0.055,0.06,0.06,73.0,0.16,0.59,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0010009328264208,0.004548915656358,0.0020768443064669,0.0009607655296581,0.0055990715702122,0.0084826644489223,0.0089413265397976,0.6544074303833075,0.0
247,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0375,0.045,0.0425,0.02335,0.013,0.04,0.015,0.0499,0.049,0.034,73.0,0.145,0.515,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0068866263362307,0.0006728674511101,0.0076068487426163,0.0011628399912096,0.0012584166651908,0.0023125768768579,0.003362984985364,0.6536386402787728,0.0
248,0,0,0.4,-0.017,0.5656,0.045,73.0,0.0381,0.0254,0.0318,0.034,0.02,0.012425,0.0318,0.005,0.035,0.03,0.028,69.0,0.1751,0.53,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.03,0.0029042851613488,0.0030479168731742,0.0024690190830353,0.000603616121496,0.0056587657452892,0.0008682105639125,0.0060970592031648,0.5701013669308034,1.0
249,0,0,0.425,0.075,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0506,0.0338,0.0387,72.0,0.1500999999999999,0.5038,0.068,0.13,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.35,0.009,0.0023252970248901,0.0094835625932595,0.0030837933430399,0.0041621269239117,0.0006343953065331,0.0067297826691291,0.0025348909479892,0.6619156472414207,0.0
250,0,0,0.3778399999999999,0.07,0.5656,0.045,83.0,0.04,0.0266,0.03,0.0365,0.02335,0.013,0.0298,0.015,0.0278999999999999,0.011,0.0242,75.0,0.1054,0.561,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0005810905972874,0.0022615611416098,0.001748240062233,0.0064549946349996,0.0005610446208876,0.0029492363343872,0.0006334680168849,0.5862938927325113,0.0
251,0,0,0.45,0.07,0.5656,0.045,72.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0472,0.0485,0.0344,72.0,0.23,0.595,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0008647251239682,0.0034552334588109,0.00532741940299,0.0009008772022854,0.003174181970542,0.0044307071953433,0.0006240410947364,0.6781312611756665,0.0
252,0,0,0.45,0.055,0.5656,0.045,74.5,0.04,0.0292,0.045,0.0365,0.022,0.017,0.0318,0.015,0.0542999999999999,0.0521,0.0242,70.5,0.111,0.4826,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.008,0.0041333082438141,0.0095987013743332,0.0006355563276624,0.0045389456410514,0.0034275470061816,0.0026495746151386,0.0022230228561992,0.6850482779455771,0.0
253,0,0,0.45,0.065,0.5656,0.045,67.0,0.0381,0.0254,0.0318,0.034,0.017,0.011425,0.0254,0.005,0.0346,0.0308999999999999,0.0295,67.0,0.1235999999999999,0.5609,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.03,0.0006553822674155,0.0085262041629593,0.0015671650723033,0.0046805363371162,0.0071955596153011,0.0030268130137922,0.0006020729429262,0.6298978355860984,1.0
254,0,0,0.3808,0.067,0.5656,0.045,70.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.049,0.034,73.5,0.12,0.639,0.068,0.12,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0040912019188973,0.0010435423682129,0.0023742749628608,0.0006290818670955,0.0090399591894226,0.0016762434634115,0.0007303054799638,0.6557249588796178,0.0
255,0,0,0.405,0.07,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0514,0.0491,0.034,73.0,0.1355,0.5091,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0042219121115057,0.006094829977366,0.0058845756410249,0.0053665259146044,0.0026168351913257,0.0052500592245054,0.0005084820104904,0.6389193179496209,0.0
256,0,0,0.439,0.053,0.5656,0.045,73.0,0.04,0.0292,0.045,0.0365,0.022,0.017,0.0318,0.015,0.0437,0.0504,0.0261,71.0,0.13,0.546,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.008,0.000789175860969,0.0030669239679003,0.0043567983762784,0.0035293017426574,0.001484601200657,0.0008269940528344,0.0010208949558017,0.6811204418049359,0.0
257,0,0,0.40755,0.07,0.5656,0.053,75.0,0.04,0.0306,0.045,0.0365,0.02485,0.0145,0.0318,0.015,0.0493,0.051,0.037,72.0,0.145,0.521,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0023526676692067,0.0047547179333509,0.0023016090475405,0.0008985740590406,0.0036274386489741,0.0028642057000316,0.0013956281193492,0.6476196760283303,0.0
258,0,0,0.415,0.07,0.5656,0.053,73.0,0.04,0.0254,0.0318,0.0365,0.0166,0.0127,0.0286,0.015,0.0381,0.0437,0.0335,72.0,0.1797,0.6337,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0018542599897717,0.0012750930481971,0.0006029542755153,0.0082925027701751,0.0026964934947529,0.0057023894668122,0.0082925027701751,0.66147535235951,0.0
259,0,0,0.425,0.065,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0498,0.0531,0.036,72.0,0.1839,0.5831000000000001,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0034075508491287,0.0041091947070363,0.0011080416796196,0.0005753813559769,0.003103024166788,0.0011080416796196,0.0028257124855913,0.635299841449326,0.0
260,0,0,0.3832,0.045,0.5656,0.045,75.0,0.04,0.03015,0.0414,0.0365,0.02335,0.013,0.0318,0.015,0.0436,0.0288,0.0392999999999999,73.5,0.1426,0.525,0.068,0.12,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0018815827070271,0.0007292379993179,0.0051474018836095,0.000675826669876,0.0054257245880767,0.0027846799319859,0.0066978654133627,0.6042669497619697,0.0
261,0,0,0.41,0.07,0.5656,0.049,73.5,0.049,0.03015,0.0477,0.0365,0.02335,0.013,0.0349,0.015,0.0565,0.0493,0.0429,73.0,0.1593,0.5511,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0076907606368348,0.0017578561198048,0.0011007720365781,0.0005336290389472,0.0037501827817067,0.0061665711019171,0.0063496401645159,0.6475005150703631,0.0
262,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0498,0.0456,0.039,74.0,0.12,0.5856,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0006573024085503,0.0011493116547543,0.0008962768039111,0.0012732292566905,0.0008678931260587,0.0097829756308787,0.0063449978628625,0.6537235899509063,0.0
263,0,0,0.425,0.073,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0489,0.0477999999999999,0.0462,72.5,0.1611,0.559,0.068,0.13,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.35,0.009,0.0006018528111393,0.0008765048254766,0.0006618853205235,0.0084486107081214,0.0011726617333263,0.0020519320487978,0.001023511620836,0.6616535934228094,0.0
264,0,0,0.405,0.067,0.5656,0.045,74.0,0.04,0.0292,0.03,0.0365,0.0215,0.013,0.0286,0.015,0.0461,0.032,0.0385,73.0,0.147,0.582,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0005069966101451,0.0040406490517458,0.0049156065893954,0.0007726136892032,0.0048584190310675,0.0061755979152612,0.0043218877708742,0.652141122333683,0.0
265,0,0,0.425,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0472,0.0332,0.0376,72.0,0.1815999999999999,0.5932000000000001,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0020677505004372,0.000652035507713,0.0049372250452161,0.0050615378493375,0.0062941560066299,0.0095357261867234,0.0016196019326186,0.6720244229436945,0.0
266,0,0,0.422,0.06,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0467999999999999,0.0475,0.0321,72.0,0.1092,0.5525,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.006673416721474,0.0014641135373982,0.0005963755978299,0.0070342518441155,0.0036795435232557,0.0007025381986171,0.0019107049678076,0.6593642174259783,0.0
267,0,0,0.495,0.135,0.5656,0.045,63.5,0.04,0.0292,0.045,0.0365,0.022,0.017,0.0318,0.015,0.054,0.0525,0.0237,72.0,0.1,0.43,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.008,0.0031098401105966,0.0078728792706209,0.0029719721517629,0.005204183378414,0.0008903965084757,0.0032445976462652,0.0007212814726817,0.8333193906097937,0.0
268,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.048,0.0358,73.0,0.145,0.55,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0079451851115733,0.0006657693895825,0.0036755090201915,0.0006785507184844,0.0007386316121023,0.0005832194775245,0.0026876333572929,0.6536386402787728,0.0
269,0,0,0.40316,0.07,0.5656,0.045,72.1,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0508,0.0461,0.0389,78.5,0.145,0.767,0.068,0.12,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.35,0.009,0.0027806095915405,0.0014651847523682,0.0033335986918007,0.0008233729226993,0.0022459020307147,0.0007475992487519,0.001001665156394,0.6948789493001127,0.0
270,0,0,0.46,0.061,0.5656,0.04,73.0,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0362,0.0189,0.0281,73.0,0.0984,0.5388999999999999,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.0106,0.0008819707915573,0.0075957298834096,0.0083411647550128,0.0027123170318915,0.0062987611099677,0.0036768533627838,0.0005720246066928,0.6545896515278855,0.0
271,0,0,0.38,0.03,0.5656,0.037,75.0,0.045,0.039,0.05,0.0345,0.018,0.015,0.0268,0.015,0.0564,0.0327999999999999,0.0276,75.0,0.11,0.31,0.17,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0007045964973551,0.0070962600846989,0.0011569018598066,0.0025081504482297,0.0005266499386774,0.0099926888744352,0.0008813259716372,0.6341730345132907,2.0
272,0,0,0.435,0.073,0.5656,0.025,74.5,0.04,0.0286,0.04,0.0365,0.02335,0.013,0.0286,0.015,0.0396,0.0175,0.0337,71.0,0.1185,0.5425,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0006577833221966,0.0053040924166875,0.0096620924583495,0.00146625675109,0.0028443738618123,0.0038784983606191,0.0006665001859505,0.6535093583722589,0.0
273,0,0,0.42,0.07,0.5656,0.175,74.0,0.04,0.0286,0.0318,0.0365,0.02335,0.013,0.0318,0.015,0.0501,0.162,0.0461,74.0,0.1775,0.742,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0008930051951113,0.003385194579708,0.0044828602361879,0.0031602832901965,0.0087089765624525,0.0067717502233639,0.0008890950242803,0.6762069120637675,0.0
274,0,0,0.42,0.07,0.5656,0.04,74.0,0.04,0.0286,0.0318,0.0365,0.02335,0.013,0.0318,0.015,0.0501,0.022,0.0461,74.0,0.1775,0.602,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0086328761507604,0.0046091973276414,0.0092202478463369,0.0029589588805276,0.0052270709725294,0.0008275991209435,0.0054775580726932,0.6762069120637675,0.0
275,0,0,0.46,0.075,0.5656,0.04,73.0,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0373,0.0202,0.026,73.0,0.1202,0.5202,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.0106,0.0080858790862335,0.0034869669012197,0.00263315402036,0.0033913899005014,0.0010431608249981,0.0027816266185389,0.0056504943806631,0.6590151222877438,0.0
276,0,0,0.45,0.06,0.5656,0.045,72.0,0.04,0.0292,0.045,0.0365,0.022,0.017,0.0318,0.015,0.0643,0.0557,0.0277,72.0,0.1378,0.546,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.008,0.001121904473223,0.0007265761191428,0.0018529043170102,0.0015568832111853,0.0006078247163748,0.0006042786939665,0.0026553945349081,0.6913766692252792,0.0
277,0,0,0.40755,0.07,0.5656,0.055,75.0,0.04,0.0306,0.045,0.0365,0.02485,0.0145,0.0318,0.015,0.0499,0.051,0.0364,73.0,0.145,0.521,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0010053348512155,0.002457309297231,0.0005107182748618,0.0012704386762232,0.0016267248160697,0.002643767451088,0.0006763211367513,0.6536386402787728,0.0
278,0,0,0.46,0.075,0.5656,0.04,72.0,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0378,0.0202,0.0257,73.0,0.1265,0.5202,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.0106,0.0005575675773201,0.0011434426068367,0.0059538419003891,0.0009385407120741,0.0011671001652475,0.0008361167053058,0.0028402162673115,0.6529497508214541,0.0
279,0,0,0.46,0.061,0.5656,0.04,73.0,0.0381,0.0254,0.0317,0.034,0.01735,0.0105,0.0286,0.015,0.0362,0.0189,0.0281,73.0,0.0984,0.5388999999999999,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.0106,0.0031881417762036,0.0055501459991613,0.0044436882959391,0.0007514365168297,0.0050393750693591,0.0027262387788447,0.0030113563615065,0.6545896515278855,0.0
280,0,0,0.405,0.07,0.5656,0.045,74.5,0.04,0.027,0.037,0.0365,0.02335,0.013,0.0286,0.015,0.0445,0.0477,0.0319,73.0,0.1334,0.5077,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.001685463509329,0.0091029885297496,0.0010569846640619,0.0063798980267822,0.004775628813364,0.0069295719822449,0.0073096016950157,0.6349788246219371,0.0
281,0,0,0.405,0.07,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0507,0.0491,0.034,73.0,0.1455,0.5091,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0026302668502813,0.0014954990800437,0.0059321090590742,0.0023812311215001,0.0076963875624212,0.0011426066215892,0.0006669878291274,0.6385172676461465,0.0
282,0,0,0.37845,0.0334293439671679,0.5656,0.045,72.38619404617214,0.04,0.027,0.0317,0.03405,0.0275,0.0115,0.0286,0.015,0.033,0.015,0.022,75.88619404617214,0.1530999999999999,0.5504,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.007,0.0010975564121714,0.0006665001859505,0.0020677505004372,0.0062027577150275,0.0059975467356602,0.0066247867413567,0.0008203674292093,0.6217639126431312,0.0
283,0,0,0.425,0.075,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0494,0.0484,0.0353,72.0,0.17,0.575,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0014673295341369,0.0065620971674465,0.0006938572972762,0.0041091947070363,0.0007619515335439,0.0008367284479804,0.003103024166788,0.6784478128967877,0.0
284,0,0,0.405,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0501,0.0494,0.033,73.5,0.1458,0.5154,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0012035074143848,0.0014323387057207,0.0009849563364374,0.0009523702088276,0.0027826440175219,0.0011367718134366,0.0057484512525622,0.6252511582763841,0.0
285,0,0,0.425,0.07,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0496,0.0497,0.033,72.5,0.145,0.4896999999999999,0.068,0.135,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.35,0.009,0.0037228547544424,0.0048089259475042,0.0092607977799204,0.0090598159003457,0.0044177640157179,0.0066151033529335,0.0012052691449493,0.6506323919599682,0.0
286,0,0,0.455,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0533,0.0509,0.0316,70.5,0.125,0.5081,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0007389017716722,0.0008090462665761,0.0099853830941261,0.0070291090142668,0.0013539040539533,0.0022393412014558,0.0012621035784988,0.7054989390533756,0.0
287,0,0,0.425,0.075,0.5656,0.045,70.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0452,0.0414,0.0182,71.0,0.098,0.3113999999999999,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0009276218456558,0.0011501525457223,0.000550275395401,0.0062849558980395,0.0013352200259936,0.0009678181353386,0.0076347171507968,0.6439933119275347,0.0
288,0,0,0.345,0.02,0.5656,0.045,73.5,0.04,0.0287,0.045,0.0365,0.02585,0.0155,0.0318,0.015,0.0499,0.0501,0.0197,69.0,0.12,0.2906,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0010855812588796,0.0007207541347403,0.0077528837469397,0.0005163520582201,0.0064668080659686,0.0018060750515863,0.0011178092734688,0.595657933208477,0.0
289,0,0,0.42,0.055,0.5656,0.045,72.0,0.0381,0.0254,0.0318,0.034,0.01975,0.011425,0.0286,0.005,0.0389,0.02,0.028,73.0,0.1479,0.57,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.03,0.0006832817801262,0.0080122928476552,0.000787446197021,0.0020051990722337,0.0006304636760749,0.005398017710257,0.0005167298458988,0.6246790569949512,1.0
290,0,0,0.41,-0.0075,0.5656,0.1,68.0,0.04,0.0292,0.0318,0.0365,0.0,0.0195,0.0286,0.015,0.1,0.0525,0.0237,68.0,0.2,0.43,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.008,0.0006893050363227,0.0073605664574926,0.0012910458341594,0.001056598206033,0.0047599370537411,0.0009088186026693,0.0028443738618123,0.5414969608431012,1.0
291,0,0,0.405,0.067,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0472999999999999,0.0373,0.0368999999999999,73.0,0.1873,0.5767,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0027073622273426,0.0016201943131157,0.0006503685422585,0.0026370085108792,0.0073203017111237,0.0010717752833096,0.0086613355643792,0.6477042420762167,0.0
292,0,0,0.425,0.075,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0503,0.0487999999999999,0.0345,72.0,0.17,0.575,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0027846799319859,0.0006601931734685,0.00210282786331,0.0085137414905882,0.0033384785144214,0.0074854312613091,0.0018380571733335,0.6832896376643202,0.0
293,0,0,0.425,0.075,0.5656,0.045,73.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0499,0.0486,0.0349,72.0,0.17,0.575,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0014260669739794,0.0021198137263543,0.002807173542981,0.0041850203771545,0.0021385002793025,0.0011434426068367,0.0076570853703577,0.6830702753846375,0.0
294,0,0,0.39,0.05,0.5656,0.04,74.0,0.04,0.027,0.037,0.0365,0.0216,0.0125,0.0286,0.015,0.03,0.025,0.036,72.0,0.0952,0.525,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0024447608592559,0.000995821486345,0.0039732468095069,0.0026846864523447,0.0014566369295763,0.0059321090590742,0.0016184178213092,0.5705252818716314,0.0
295,0,0,0.43,0.07,0.5656,0.08,73.5,0.04,0.0254,0.0317,0.0365,0.0222,0.013,0.0286,0.015,0.0387999999999999,0.049,0.0329,73.5,0.1677,0.614,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0006444498073622,0.001812691777966,0.0090863593789366,0.0009820790380235,0.0005414921193302,0.0043218877708742,0.0035630181623937,0.6505225540630475,0.0
296,0,0,0.4089,0.024,0.5656,0.045,73.0,0.04,0.0292,0.045,0.0365,0.022,0.017,0.0318,0.015,0.059,0.056,0.029,69.0,0.1127,0.436,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.008,0.0006383514550066,0.002716287403622,0.0079480911174327,0.0049771061167486,0.0074308840348134,0.0037255785717163,0.0012114555353487,0.6553004160761232,0.0
297,0,0,0.45,0.07,0.5656,0.045,73.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0502,0.0471,0.0372,73.0,0.145,0.5771000000000001,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0034375890447372,0.0020783638243558,0.0041454180239781,0.0014716285210593,0.0062803608878656,0.0030047562679268,0.0092405005700813,0.6506419494281201,0.0
298,0,0,0.405,0.072,0.5656,0.045,76.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0338,0.0442,0.022,70.5,0.1055,0.4642,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0023389423104817,0.0023423661249988,0.0010086490700062,0.0006437431885368,0.0031338140308951,0.0016237531488849,0.0008894202168735,0.6144919196853059,0.0
299,0,0,0.405,0.072,0.5656,0.045,76.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0338,0.0442,0.022,70.5,0.1055,0.4642,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0031418463377963,0.0062574361799443,0.0029589588805276,0.0092202478463369,0.0011705195391719,0.0006635818047358,0.001662811886125,0.6144919196853059,0.0
300,0,0,0.404,0.062,0.5656,0.045,72.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0428,0.0342,0.0255,72.0,0.1353,0.4472,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0042778603719966,0.0077132930527865,0.0066441960634636,0.0095357261867234,0.008747277964657,0.001261180838725,0.0020496821702228,0.5921829799761781,0.0
301,0,0,0.45,0.053,0.5656,0.072,71.0,0.035,0.042,0.045,0.04495,0.0265,0.0185,0.035,0.015,0.07,0.062,0.027,70.0,0.196,0.63,0.1,0.135,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.0112,0.0068765602193363,0.0068765602193363,0.0015376456101806,0.0015376456101806,0.0032517245631211,0.0007271077167244,0.0007271077167244,0.6714962690000417,0.0
302,0,0,0.49,0.087,0.5656,0.24,68.0,0.04,0.0292,0.0318,0.0365,0.0525,0.0085,0.0286,0.015,0.1,0.0525,0.0237,68.0,0.0915,0.43,0.073,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.008,0.0011080416796196,0.0013361969363517,0.0007619515335439,0.0017694652323956,0.0010090179903103,0.0016113313114075,0.0041091947070363,0.6774122836440964,0.0
303,0,0,0.42262,0.037,0.5656,0.045,69.6,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0594,0.0356,0.0236,75.5,0.11,0.31,0.068,0.135,0.01584253192670672,0.017745538284398826,Titanium,0.33,0.35,0.009,0.0008803596255916,0.0011141363761166,0.000945775971582,0.0008574825347985,0.0023803604883519,0.0032960211189623,0.0028164277604126,0.6172747824104918,0.0
304,0,0,0.405,0.07,0.5656,0.045,74.5,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0554,0.0574,0.024,74.0,0.145,0.3574,0.068,0.135,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0009175008043358,0.0005728619536182,0.0013578707265287,0.0015995893487958,0.0044927070571694,0.0022524820819128,0.0020037330460137,0.6623772887287355,0.0
305,0,0,0.405,0.01,0.5656,0.045,71.5,0.04,0.0286,0.045,0.0365,0.03335,0.018,0.0318,0.015,0.0466,0.0493,0.0275,69.0,0.125,0.3153,0.068,0.13,0.01584253192670672,0.017745538284398826,Steel,0.33,0.35,0.009,0.0005825799958186,0.0016873135953051,0.0075458957969236,0.0017096736677241,0.0020526825569953,0.0075680037873882,0.0042404797529152,0.6402458190412322,0.0
306,0,0,0.399,0.069,0.5656,0.045,74.0,0.04,0.0286,0.045,0.0365,0.02335,0.013,0.0318,0.015,0.0356,0.0118,0.0243,72.5,0.1249,0.5648,0.068,0.13,0.01584253192670672,0.017745538284398826,Aluminum,0.33,0.35,0.009,0.0011991143458258,0.0068564721046856,0.0023091966050044,0.001733597507981,0.0093492688055815,0.0082200415722097,0.0024340560697954,0.6419051463021185,0.0
